race_id,race_date,race_time,track,race_number,distance_m,grade,race_type,dog_name,dog_url,trap,finish_pos,btn,bend_pos,comments,age_sex,trainer,isp,sp_decimal,run_time,split_time,tfr,forecast_gbp,tricast_gbp,going_allowance,source_url
1325388,2025-10-12,16:26,Oxford,,450,OR,Flat,AERO AIDAN,https://www.timeform.com/greyhound-racing/greyhound-form/aero-aidan/108968,3,5,1,6345,Rls,2d,R Taberner,33/1,69.41,27.56,4.25,86,94.84,259.46,0.0,https://www.timeform.com/greyhound-racing/results/oxford/1626/2025-10-12/1325388
1325388,2025-10-12,16:26,Oxford,,450,OR,Flat,JAZZY SOUL,https://www.timeform.com/greyhound-racing/greyhound-form/jazzy-soul/109478,4,6,3½,5266,"MidTRls,Crd&Imp3",1d,K R Hutton,9/4,4.0,27.84,4.14,76,94.84,259.46,0.0,https://www.timeform.com/greyhound-racing/results/oxford/1626/2025-10-12/1325388
1325389,2025-10-12,16:44,Oxford,,450,IT,Flat,BRINKLEYS BUTLER,https://www.timeform.com/greyhound-racing/greyhound-form/brinkleys-butler/95125,4,1,-,4223,"Mid,Led4,FinStr",4d,V A Lea,5/2,4.8,27.45,4.16,90,7.72,0.0,0.0,https://www.timeform.com/greyhound-racing/results/oxford/1644/2025-10-12/1325389
1325389,2025-10-12,16:44,Oxford,,450,IT,Flat,EL PREZ BANDIT,https://www.timeform.com/greyhound-racing/greyhound-form/el-prez-bandit/104376,6,2,1½,5332,"MidTWide,ChlRnIn",3d,V A Lea,5/4f,2.9,27.58,4.14,85,7.72,0.0,0.0,https://www.timeform.com/greyhound-racing/results/oxford/1644/2025-10-12/1325389
1325389,2025-10-12,16:44,Oxford,,450,IT,Flat,DEECEE BONO,https://www.timeform.com/greyhound-racing/greyhound-form/deecee-bono/108504,2,3,1¾,1111,"RlsTMid,EP,LdTo4",3d,A Welch,9/4,3.88,27.71,4.08,81,7.72,0.0,0.0,https://www.timeform.com/greyhound-racing/results/oxford/1644/2025-10-12/1325389
1325389,2025-10-12,16:44,Oxford,,450,IT,Flat,DALEROAD ADELEKE,https://www.timeform.com/greyhound-racing/greyhound-form/daleroad-adeleke/107139,3,4,1¾,3444,"Mid,Crd1",2b,D Jeans,7/1,9.74,27.85,4.11,76,7.72,0.0,0.0,https://www.timeform.com/greyhound-racing/results/oxford/1644/2025-10-12/1325389
1325389,2025-10-12,16:44,Oxford,,450,IT,Flat,MAGICAL CASSIE,https://www.timeform.com/greyhound-racing/greyhound-form/magical-cassie/103138,5,5,¾,2555,"Mid,Crd1",3b,D Jeans,7/1,11.9,27.92,4.11,73,7.72,0.0,0.0,https://www.timeform.com/greyhound-racing/results/oxford/1644/2025-10-12/1325389
1325390,2025-10-12,17:03,Oxford,,650,OR,Flat,MOSSEND MEG,https://www.timeform.com/greyhound-racing/greyhound-form/mossend-meg/103981,3,1,-,1222,"Mid,LdVW1,RnOn&CmAgRnIn",3b,R Taberner,6/1,8.57,40.03,15.41,105,30.21,101.89,0.0,https://www.timeform.com/greyhound-racing/results/oxford/1703/2025-10-12/1325390
1325390,2025-10-12,17:03,Oxford,,650,OR,Flat,AERO ACADEMY,https://www.timeform.com/greyhound-racing/greyhound-form/aero-academy/107013,6,2,¾,6543,"Wide,LckEP,RnOnLate",2d,R Taberner,5/2,3.85,40.09,15.56,103,30.21,101.89,0.0,https://www.timeform.com/greyhound-racing/results/oxford/1703/2025-10-12/1325390
1325390,2025-10-12,17:03,Oxford,,650,OR,Flat,MELBURY ECLIPSE,https://www.timeform.com/greyhound-racing/greyhound-form/melbury-eclipse/106523,1,3,1,2131,"Rls,Ld2ToRnIn",2b,A Welch,5/1,8.4,40.17,15.27,102,30.21,101.89,0.0,https://www.timeform.com/greyhound-racing/results/oxford/1703/2025-10-12/1325390
1325390,2025-10-12,17:03,Oxford,,650,OR,Flat,AERO OSPREY,https://www.timeform.com/greyhound-racing/greyhound-form/aero-osprey/106261,4,4,2½,4455,"Mid,Crd1",2b,R Taberner,33/1,74.3,40.37,15.53,99,30.21,101.89,0.0,https://www.timeform.com/greyhound-racing/results/oxford/1703/2025-10-12/1325390
1325390,2025-10-12,17:03,Oxford,,650,OR,Flat,ZAZZERAS CARTER,https://www.timeform.com/greyhound-racing/greyhound-form/zazzeras-carter/105712,5,5,3¼,3314,Mid,2d,C D Hamblin,6/1,9.83,40.64,15.4,94,30.21,101.89,0.0,https://www.timeform.com/greyhound-racing/results/oxford/1703/2025-10-12/1325390
1325390,2025-10-12,17:03,Oxford,,650,OR,Flat,ARTHUR JOB,https://www.timeform.com/greyhound-racing/greyhound-form/arthur-job/105884,2,6,1,5666,"MidTRls,Crd&VW1",2d,P N Godfrey,11/10f,2.58,40.71,15.59,93,30.21,101.89,0.0,https://www.timeform.com/greyhound-racing/results/oxford/1703/2025-10-12/1325390
1325391,2025-10-12,17:21,Oxford,,253,IT,Flat,SAVANA SHAKIRA,https://www.timeform.com/greyhound-racing/greyhound-form/savana-shakira/105777,6,1,-,2-2-,"Wide,Chl&LdNrLn",2b,J M Ray,7/2,5.35,0.0,0.0,77,18.71,54.49,0.0,https://www.timeform.com/greyhound-racing/results/oxford/1721/2025-10-12/1325391
1325391,2025-10-12,17:21,Oxford,,253,IT,Flat,SAVANA NIPPER,https://www.timeform.com/greyhound-racing/greyhound-form/savana-nipper/104816,3,2,hd,1-1-,"Mid,LdToNrLn,EvCh",2b,J M Ray,5/2,4.3,0.0,0.0,76,18.71,54.49,0.0,https://www.timeform.com/greyhound-racing/results/oxford/1721/2025-10-12/1325391
1325391,2025-10-12,17:21,Oxford,,253,IT,Flat,CREATIVE WAY,https://www.timeform.com/greyhound-racing/greyhound-form/creative-way/109467,4,3,nk,3-3-,Mid,2d,L B Pruhs,7/2,6.05,0.0,0.0,74,18.71,54.49,0.0,https://www.timeform.com/greyhound-racing/results/oxford/1721/2025-10-12/1325391
1325391,2025-10-12,17:21,Oxford,,253,IT,Flat,GREYFRIARS LASSY,https://www.timeform.com/greyhound-racing/greyhound-form/greyfriars-lassy/109539,1,4,1¼,4-4-,MidTRls,2b,L B Pruhs,5/4f,3.15,0.0,0.0,69,18.71,54.49,0.0,https://www.timeform.com/greyhound-racing/results/oxford/1721/2025-10-12/1325391
1325391,2025-10-12,17:21,Oxford,,253,IT,Flat,BALLINTEE UNO,https://www.timeform.com/greyhound-racing/greyhound-form/ballintee-uno/109488,2,5,2,5-5-,"RlsTMid,SAw",2b,L B Pruhs,14/1,31.2,0.0,0.0,60,18.71,54.49,0.0,https://www.timeform.com/greyhound-racing/results/oxford/1721/2025-10-12/1325391
1325391,2025-10-12,17:21,Oxford,,253,IT,Flat,SAVANA FRENCHY,https://www.timeform.com/greyhound-racing/greyhound-form/savana-frenchy/97313,5,6,1¾,6-6-,MidTWide,3b,J M Ray,7/1,12.0,0.0,0.0,53,18.71,54.49,0.0,https://www.timeform.com/greyhound-racing/results/oxford/1721/2025-10-12/1325391
1325392,2025-10-12,17:39,Oxford,,450,OR,Flat,START THE ENGINE,https://www.timeform.com/greyhound-racing/greyhound-form/start-the-engine/107244,1,1,-,1111,"MidTRls,ALed",2d,K R Hutton,4/11f,1.44,26.54,3.93,121,4.01,0.0,0.0,https://www.timeform.com/greyhound-racing/results/oxford/1739/2025-10-12/1325392
1325392,2025-10-12,17:39,Oxford,,450,OR,Flat,COPPICE TROPHY,https://www.timeform.com/greyhound-racing/greyhound-form/coppice-trophy/92815,2,2,2¾,5222,"Rls,2ndFr2",4d,K R Hutton,6/1,10.36,26.76,4.07,113,4.01,0.0,0.0,https://www.timeform.com/greyhound-racing/results/oxford/1739/2025-10-12/1325392
1325392,2025-10-12,17:39,Oxford,,450,OR,Flat,DREAMIN REGGIE,https://www.timeform.com/greyhound-racing/greyhound-form/dreamin-reggie/99741,6,3,4½,4433,Wide,3d,K R Hutton,7/2,5.39,27.12,3.97,101,4.01,0.0,0.0,https://www.timeform.com/greyhound-racing/results/oxford/1739/2025-10-12/1325392
1325392,2025-10-12,17:39,Oxford,,450,OR,Flat,CALL IT OFF,https://www.timeform.com/greyhound-racing/greyhound-form/call-it-off/103349,5,4,2¼,3505,"Mid,FcdTCk1",3d,A Herbert,20/1,80.15,27.3,4.01,95,4.01,0.0,0.0,https://www.timeform.com/greyhound-racing/results/oxford/1739/2025-10-12/1325392
1325392,2025-10-12,17:39,Oxford,,450,OR,Flat,ARTHUR LOBSTER,https://www.timeform.com/greyhound-racing/greyhound-form/arthur-lobster/105483,4,5,1¾,2344,"RlsTMid,SltStb 1/2",2b,P N Godfrey,25/1,68.81,27.44,3.99,90,4.01,0.0,0.0,https://www.timeform.com/greyhound-racing/results/oxford/1739/2025-10-12/1325392
1325382,2025-10-12,14:33,Oxford,,253,IT,Flat,SAVANA CHARLOTTE,https://www.timeform.com/greyhound-racing/greyhound-form/savana-charlotte/97314,3,1,-,1-1-,"Mid,EP,ALed",3b,J M Ray,11/4,4.49,0.0,0.0,82,12.46,28.93,0.0,https://www.timeform.com/greyhound-racing/results/oxford/1433/2025-10-12/1325382
1325382,2025-10-12,14:33,Oxford,,253,IT,Flat,SAVANA LILLYANNE,https://www.timeform.com/greyhound-racing/greyhound-form/savana-lillyanne/109403,1,2,½,2-3-,"RlsTMid,Crd2",2b,T J Nevin,5/2jf,4.73,0.0,0.0,79,12.46,28.93,0.0,https://www.timeform.com/greyhound-racing/results/oxford/1433/2025-10-12/1325382
1325382,2025-10-12,14:33,Oxford,,253,IT,Flat,SAVANA CHEETAHS,https://www.timeform.com/greyhound-racing/greyhound-form/savana-cheetahs/96322,5,3,½,4-4-,"Mid,ChlTo1",3b,L B Pruhs,5/2jf,4.65,0.0,0.0,77,12.46,28.93,0.0,https://www.timeform.com/greyhound-racing/results/oxford/1433/2025-10-12/1325382
1325382,2025-10-12,14:33,Oxford,,253,IT,Flat,BLUE AS ICE,https://www.timeform.com/greyhound-racing/greyhound-form/blue-as-ice/99983,4,4,¾,6-5-,MidTRls,3b,L B Pruhs,14/1,29.07,0.0,0.0,75,12.46,28.93,0.0,https://www.timeform.com/greyhound-racing/results/oxford/1433/2025-10-12/1325382
1325382,2025-10-12,14:33,Oxford,,253,IT,Flat,SAVANA RIBENA,https://www.timeform.com/greyhound-racing/greyhound-form/savana-ribena/109483,2,5,hd,5-2-,"RlsTMid,Crd2",1b,J M Ray,7/2,6.26,0.0,0.0,73,12.46,28.93,0.0,https://www.timeform.com/greyhound-racing/results/oxford/1433/2025-10-12/1325382
1325382,2025-10-12,14:33,Oxford,,253,IT,Flat,DOPPLEGANGER,https://www.timeform.com/greyhound-racing/greyhound-form/doppleganger/109565,6,6,3,3-6-,"Mid,FcdWide1",2d,V A Lea,7/2,5.34,0.0,0.0,60,12.46,28.93,0.0,https://www.timeform.com/greyhound-racing/results/oxford/1433/2025-10-12/1325382
1325393,2025-10-12,17:54,Oxford,14,450,A1,Flat,SAVANA PEPSI,https://www.timeform.com/greyhound-racing/greyhound-form/savana-pepsi/109433,1,1,-,1111,"Rls,Ld1",2d,J M Ray,4/7f,1.77,27.18,4.02,99,9.52,20.86,0.0,https://www.timeform.com/greyhound-racing/results/oxford/1754/2025-10-12/1325393
1325393,2025-10-12,17:54,Oxford,14,450,A1,Flat,BEST MINEY,https://www.timeform.com/greyhound-racing/greyhound-form/best-miney/97716,3,2,nk,5222,"Mid,FinStr&ChlRnIn",3b,B G Backhurst,10/1,27.4,27.21,4.08,98,9.52,20.86,0.0,https://www.timeform.com/greyhound-racing/results/oxford/1754/2025-10-12/1325393
1325393,2025-10-12,17:54,Oxford,14,450,A1,Flat,DROOPYS CREATIVE,https://www.timeform.com/greyhound-racing/greyhound-form/droopys-creative/90344,6,3,2½,6655,Wide,4b,K R Hutton,7/2,6.67,27.43,4.21,90,9.52,20.86,0.0,https://www.timeform.com/greyhound-racing/results/oxford/1754/2025-10-12/1325393
1325393,2025-10-12,17:54,Oxford,14,450,A1,Flat,SAVANA JESSIE,https://www.timeform.com/greyhound-racing/greyhound-form/savana-jessie/102881,4,4,hd,3344,"Mid,LdTo1",3b,A Welch,6/1,8.54,27.45,4.01,90,9.52,20.86,0.0,https://www.timeform.com/greyhound-racing/results/oxford/1754/2025-10-12/1325393
1325393,2025-10-12,17:54,Oxford,14,450,A1,Flat,DROOPYS BILLY,https://www.timeform.com/greyhound-racing/greyhound-form/droopys-billy/100892,5,5,hd,2433,Mid,5d,T Kibble,6/1,10.5,27.47,4.07,89,9.52,20.86,0.0,https://www.timeform.com/greyhound-racing/results/oxford/1754/2025-10-12/1325393
1325393,2025-10-12,17:54,Oxford,14,450,A1,Flat,SAVANA RUSTIC,https://www.timeform.com/greyhound-racing/greyhound-form/savana-rustic/97046,2,6,1,4566,RlsTMid,3d,B G Backhurst,12/1,32.0,27.55,4.15,86,9.52,20.86,0.0,https://www.timeform.com/greyhound-racing/results/oxford/1754/2025-10-12/1325393
1324405,2025-10-12,14:49,Sheffield,,480,OR3,Flat,TIERMANA LUCKY,https://www.timeform.com/greyhound-racing/greyhound-form/tiermana-lucky/98096,5,1,-,1111,"QAw,ALed",3b,D E Fradgley,1/1f,2.28,27.76,3.09,113,7.47,0.0,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1449/2025-10-12/1324405
1324405,2025-10-12,14:49,Sheffield,,480,OR3,Flat,EMMYBELL BOY,https://www.timeform.com/greyhound-racing/greyhound-form/emmybell-boy/101282,2,2,2¾,2222,ClearRun,4d,L J Stephenson,5/1,6.45,27.98,3.16,102,7.47,0.0,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1449/2025-10-12/1324405
1324405,2025-10-12,14:49,Sheffield,,480,OR3,Flat,INNFIELD STORM,https://www.timeform.com/greyhound-racing/greyhound-form/innfield-storm/102451,3,3,1¼,3333,Crd2,3b,T C Heilbron,5/2,4.57,28.09,3.17,99,7.47,0.0,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1449/2025-10-12/1324405
1324405,2025-10-12,14:49,Sheffield,,480,OR3,Flat,MARLFIELD OSCAR,https://www.timeform.com/greyhound-racing/greyhound-form/marlfield-oscar/100288,4,4,sh,5544,Crd1,3d,L J Stephenson,6/1,10.5,28.1,3.27,99,7.47,0.0,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1449/2025-10-12/1324405
1324405,2025-10-12,14:49,Sheffield,,480,OR3,Flat,EASY MAXIMUS,https://www.timeform.com/greyhound-racing/greyhound-form/easy-maximus/102708,1,5,1½,4455,Crd1&3,2d,G A Rees,8/1,10.0,28.22,3.25,92,7.47,0.0,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1449/2025-10-12/1324405
1324406,2025-10-12,15:09,Sheffield,,500,OR1,Flat,BOUNCING MONARCH,https://www.timeform.com/greyhound-racing/greyhound-form/bouncing-monarch/108713,1,1,-,1111,"QAw,ALed",2d,D E Fradgley,8/13f,1.69,28.68,4.33,122,4.5,0.0,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1509/2025-10-12/1324406
1324406,2025-10-12,15:09,Sheffield,,500,OR1,Flat,ROMEO MISSILE,https://www.timeform.com/greyhound-racing/greyhound-form/romeo-missile/100543,4,2,3¼,2222,"EP,AlwaysHandy",3d,K Hodson,9/2,7.1,28.95,4.35,109,4.5,0.0,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1509/2025-10-12/1324406
1324406,2025-10-12,15:09,Sheffield,,500,OR1,Flat,ROMEO COBRA,https://www.timeform.com/greyhound-racing/greyhound-form/romeo-cobra/104405,6,3,2¾,3333,ClearRun,2d,K Hodson,7/1,9.88,29.17,4.37,99,4.5,0.0,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1509/2025-10-12/1324406
1324406,2025-10-12,15:09,Sheffield,,500,OR1,Flat,UNTOLD EURO,https://www.timeform.com/greyhound-racing/greyhound-form/untold-euro/99932,2,4,2½,4444,ClearRun,4d,D Blackbird,9/2,7.97,29.36,4.41,90,4.5,0.0,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1509/2025-10-12/1324406
1324406,2025-10-12,15:09,Sheffield,,500,OR1,Flat,CARRICK CANTONA,https://www.timeform.com/greyhound-racing/greyhound-form/carrick-cantona/103852,5,5,2¼,5555,"SAw,ClearRun",3d,J A Spolander,12/1,24.77,29.54,4.47,81,4.5,0.0,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1509/2025-10-12/1324406
1324407,2025-10-12,15:27,Sheffield,,500,OR1,Flat,ROMEO STEEL,https://www.timeform.com/greyhound-racing/greyhound-form/romeo-steel/100927,1,1,-,1111,"QAw,SnLed",3d,P Janssens,1/4f,1.28,28.46,4.26,132,3.66,6.85,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1527/2025-10-12/1324407
1324407,2025-10-12,15:27,Sheffield,,500,OR1,Flat,TIMMYS HUNTER,https://www.timeform.com/greyhound-racing/greyhound-form/timmys-hunter/105959,6,2,3¾,2222,ClearRun,2d,P A Curtin,7/1,10.0,28.77,4.3,118,3.66,6.85,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1527/2025-10-12/1324407
1324407,2025-10-12,15:27,Sheffield,,500,OR1,Flat,KEEFILL GOOSE,https://www.timeform.com/greyhound-racing/greyhound-form/keefill-goose/97091,4,3,1¼,4333,CrdRnUp&1,3d,P Milner,7/1,11.01,28.87,4.4,115,3.66,6.85,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1527/2025-10-12/1324407
1324407,2025-10-12,15:27,Sheffield,,500,OR1,Flat,ROMEO ON POINT,https://www.timeform.com/greyhound-racing/greyhound-form/romeo-on-point/106880,5,4,3¼,3444,CrdRnUp&1,2d,K Hodson,14/1,36.0,29.12,4.36,103,3.66,6.85,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1527/2025-10-12/1324407
1324407,2025-10-12,15:27,Sheffield,,500,OR1,Flat,ROMEO FORCE,https://www.timeform.com/greyhound-racing/greyhound-form/romeo-force/15391,2,5,1¼,5555,"Crd1,Bmp2",2d,K Hodson,20/1,95.06,29.23,4.42,100,3.66,6.85,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1527/2025-10-12/1324407
1324407,2025-10-12,15:27,Sheffield,,500,OR1,Flat,BALLYMAC AKI,https://www.timeform.com/greyhound-racing/greyhound-form/ballymac-aki/108927,3,6,7¾,6666,"CrdRnUp,Bmp2",2d,D Blackbird,25/1,120.0,29.84,4.37,70,3.66,6.85,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1527/2025-10-12/1324407
1324408,2025-10-12,15:47,Sheffield,,500,OR1,Flat,CHELMS BEAR,https://www.timeform.com/greyhound-racing/greyhound-form/chelms-bear/99034,3,1,-,1111,"QAw,ALed,DrewClr,(TkRec)",3d,C R Morris,7/4f,3.11,28.01,4.24,154,5.6,0.0,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1547/2025-10-12/1324408
1324408,2025-10-12,15:47,Sheffield,,500,OR1,Flat,ROMEO ABILITY,https://www.timeform.com/greyhound-racing/greyhound-form/romeo-ability/106357,1,2,9½,2222,Bmp 1/4&2,2d,P Janssens,2/1,3.29,28.77,4.33,121,5.6,0.0,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1547/2025-10-12/1324408
1324408,2025-10-12,15:47,Sheffield,,500,OR1,Flat,TODDYS TANK,https://www.timeform.com/greyhound-racing/greyhound-form/toddys-tank/108213,4,3,4½,4333,Bmp1&2,2d,T C Heilbron,9/2,6.03,29.14,4.33,104,5.6,0.0,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1547/2025-10-12/1324408
1324408,2025-10-12,15:47,Sheffield,,500,OR1,Flat,DROOPYS TRADE,https://www.timeform.com/greyhound-racing/greyhound-form/droopys-trade/106909,2,4,2¼,3444,Bmp 1/4&2,2d,P Janssens,4/1,7.42,29.32,4.31,95,5.6,0.0,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1547/2025-10-12/1324408
1324408,2025-10-12,15:47,Sheffield,,500,OR1,Flat,JACKTAVERN CHIEF,https://www.timeform.com/greyhound-racing/greyhound-form/jacktavern-chief/106413,6,5,2¼,5555,"SAw,Bmp1&2",2d,G A Foot,8/1,10.95,29.49,4.35,87,5.6,0.0,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1547/2025-10-12/1324408
1324410,2025-10-12,16:24,Sheffield,,480,OR3,Flat,CATUNDA MAURA,https://www.timeform.com/greyhound-racing/greyhound-form/catunda-maura/105584,2,1,-,1111,"QAw,ALd",2b,S Naylor,5/1,7.2,27.66,3.06,118,16.28,0.0,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1624/2025-10-12/1324410
1324410,2025-10-12,16:24,Sheffield,,480,OR3,Flat,KEADY TOUCH,https://www.timeform.com/greyhound-racing/greyhound-form/keady-touch/107724,6,2,sh,2222,AHandy,2d,P Prior,6/4f,2.72,27.67,3.09,118,16.28,0.0,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1624/2025-10-12/1324410
1324410,2025-10-12,16:24,Sheffield,,480,OR3,Flat,WICKY HIKER,https://www.timeform.com/greyhound-racing/greyhound-form/wicky-hiker/91132,1,3,4¾,4333,Bmp1,4d,S R Parker,11/4,5.19,28.06,3.15,102,16.28,0.0,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1624/2025-10-12/1324410
1324410,2025-10-12,16:24,Sheffield,,480,OR3,Flat,DROOPYS ARTILERY,https://www.timeform.com/greyhound-racing/greyhound-form/droopys-artilery/104234,4,4,3½,3444,Bmp1,2d,S R Parker,15/8,3.34,28.34,3.14,88,16.28,0.0,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1624/2025-10-12/1324410
1324411,2025-10-12,16:42,Sheffield,,280,D2,Flat,DOONEEN ALFIE,https://www.timeform.com/greyhound-racing/greyhound-form/dooneen-alfie/97617,1,1,-,4-2-,LdFr2,3d,K Hodson,11/4,5.11,0.0,0.0,111,8.8,0.0,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1642/2025-10-12/1324411
1324411,2025-10-12,16:42,Sheffield,,280,D2,Flat,MARCH ON KIT,https://www.timeform.com/greyhound-racing/greyhound-form/march-on-kit/96235,4,2,2½,3-3-,Crd 1/2,3b,T D Coote,6/4f,2.67,0.0,0.0,94,8.8,0.0,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1642/2025-10-12/1324411
1324411,2025-10-12,16:42,Sheffield,,280,D2,Flat,HOLD A DREAM,https://www.timeform.com/greyhound-racing/greyhound-form/hold-a-dream/109232,3,3,3½,2-1-,"EP,LdRnUpTo2",1d,S Naylor,7/1,11.02,0.0,0.0,69,8.8,0.0,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1642/2025-10-12/1324411
1324411,2025-10-12,16:42,Sheffield,,280,D2,Flat,IVY HILL SANCHO,https://www.timeform.com/greyhound-racing/greyhound-form/ivy-hill-sancho/100658,6,4,2¼,5-5-,Bmp 1/2,3d,M A P O'donnell,7/2,6.4,0.0,0.0,55,8.8,0.0,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1642/2025-10-12/1324411
1324411,2025-10-12,16:42,Sheffield,,280,D2,Flat,CRYSTAL JOEY,https://www.timeform.com/greyhound-racing/greyhound-form/crystal-joey/99872,5,5,1¼,1-4-,FcdToCk&Bmp 1/2,3d,T D Coote,7/2,5.86,0.0,0.0,48,8.8,0.0,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1642/2025-10-12/1324411
1324412,2025-10-12,17:01,Sheffield,,500,A2,Flat,HEADFORD MADAME,https://www.timeform.com/greyhound-racing/greyhound-form/headford-madame/103497,6,1,-,4211,Ld2,3b,R A Draper,9/4,4.19,29.28,4.41,93,10.72,0.0,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1701/2025-10-12/1324412
1324412,2025-10-12,17:01,Sheffield,,500,A2,Flat,ARE MALIKIAN,https://www.timeform.com/greyhound-racing/greyhound-form/are-malikian/93788,1,2,hd,1122,"QAw,Ld-2",5d,R A Draper,3/1,5.59,29.3,4.42,92,10.72,0.0,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1701/2025-10-12/1324412
1324412,2025-10-12,17:01,Sheffield,,500,A2,Flat,INCA BROOK,https://www.timeform.com/greyhound-racing/greyhound-form/inca-brook/103604,4,3,¾,3333,RanOn,2d,R A Draper,2/1f,3.41,29.36,4.41,90,10.72,0.0,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1701/2025-10-12/1324412
1324412,2025-10-12,17:01,Sheffield,,500,A2,Flat,CALGRAY DEVA,https://www.timeform.com/greyhound-racing/greyhound-form/calgray-deva/103103,3,4,2½,2444,Crd1,3b,S R Parker,4/1,6.0,29.57,4.4,82,10.72,0.0,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1701/2025-10-12/1324412
1324412,2025-10-12,17:01,Sheffield,,500,A2,Flat,PURMAC KELLY,https://www.timeform.com/greyhound-racing/greyhound-form/purmac-kelly/98698,2,5,1½,5555,"SAw,Crd1",3d,K Hodson,6/1,8.27,29.68,4.49,77,10.72,0.0,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1701/2025-10-12/1324412
1324413,2025-10-12,17:19,Sheffield,,500,A4,Flat,CLONBRIEN ROBIN,https://www.timeform.com/greyhound-racing/greyhound-form/clonbrien-robin/109039,2,1,-,3221,"Bmp1,Ld3",2b,R A Draper,9/4f,3.75,29.43,4.38,86,9.84,23.79,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1719/2025-10-12/1324413
1324413,2025-10-12,17:19,Sheffield,,500,A4,Flat,AVONGATE GLOSS,https://www.timeform.com/greyhound-racing/greyhound-form/avongate-gloss/108015,3,2,nk,1112,"QAw,Ld-3",2b,M A P O'donnell,5/2,4.1,29.46,4.34,85,9.84,23.79,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1719/2025-10-12/1324413
1324413,2025-10-12,17:19,Sheffield,,500,A4,Flat,SLIPPY PATSY,https://www.timeform.com/greyhound-racing/greyhound-form/slippy-patsy/103508,4,3,1¾,2553,"Bmp1,RanOn",3d,M A P O'donnell,10/3,6.39,29.62,4.4,81,9.84,23.79,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1719/2025-10-12/1324413
1324413,2025-10-12,17:19,Sheffield,,500,A4,Flat,DIXIES MAJESTIC,https://www.timeform.com/greyhound-racing/greyhound-form/dixies-majestic/102955,6,4,3,6444,Bmp3,3d,R A Draper,9/2,6.69,29.85,4.62,70,9.84,23.79,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1719/2025-10-12/1324413
1324413,2025-10-12,17:19,Sheffield,,500,A4,Flat,AUDIENCE,https://www.timeform.com/greyhound-racing/greyhound-form/audience/109225,5,5,8¼,5665,"Bmp1,Crd3",2d,R A Draper,5/1,7.05,30.52,4.44,38,9.84,23.79,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1719/2025-10-12/1324413
1324413,2025-10-12,17:19,Sheffield,,500,A4,Flat,OLD FORT DAYTONA,https://www.timeform.com/greyhound-racing/greyhound-form/old-fort-daytona/96026,1,6,2¼,4336,Bmp&Stumbled3,4b,T D Coote,9/1,13.91,30.7,4.53,30,9.84,23.79,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1719/2025-10-12/1324413
1324414,2025-10-12,17:37,Sheffield,,280,D2,Flat,MARY WALLOPER,https://www.timeform.com/greyhound-racing/greyhound-form/mary-walloper/107974,1,1,-,5-2-,Ld2,2b,T D Coote,7/2,5.49,0.0,0.0,104,13.99,0.0,0.0,https://www.timeform.com/greyhound-racing/results/sheffield/1737/2025-10-12/1324414
